feature_430,feature_355,feature_467,feature_933,feature_283,feature_531,feature_592,feature_85,feature_624,feature_868,feature_24,feature_607,feature_399,feature_826,feature_1,feature_858,feature_2,feature_158,feature_415,class
1.5427551,-0.66953164,-0.43035817,-0.48451316,0.48121941,6.1959324,1.0088203,-0.62319732,2.4043934,-0.88096476,-1.7054423,4.1328979,2.3516054,-1.3868808,-2.7106555,0.59091955,0.99005991,0.78428864,-1.7600758,RFW
1.8780158,-0.85122782,-0.73231387,-0.64772868,0.12130064,6.0238667,1.6674342,-0.007069249,1.9304402,-0.62066895,-1.3921102,4.3598156,2.5548849,-1.2851974,-2.9339967,1.5205564,1.0159636,0.87165642,-1.8613719,RFW
1.7678717,-0.66042489,-0.42458543,-0.46099657,0.42527559,6.1882877,1.4363935,-0.14302598,2.289819,-0.93650693,-1.5254028,4.0569067,2.375052,-1.2817392,-2.9177232,0.80560285,0.88556212,0.80076545,-1.6345484,RFW
1.8759001,-0.35481092,-0.5723322,-0.58344865,0.026597086,6.3479409,1.3565958,0.18124542,2.1947305,-1.2655962,-1.2100821,4.1157122,2.0385268,-1.3205428,-3.445838,0.58913159,0.55883545,0.41259512,-1.5978013,RFW
2.102598,-0.75908256,-0.8405562,-0.66962427,0.13949643,5.9601912,1.093508,0.89790225,1.9958975,-1.1739409,-1.4047621,4.2562571,2.1900988,-1.5921885,-3.0521505,0.31561264,1.1592588,0.80085868,-1.6594516,RFW
1.9148234,-0.42660397,-0.50549096,-0.4489845,-0.093421362,6.6810236,1.52121,-0.025304411,2.2259994,-0.9854852,-1.2491871,3.8519223,2.3047788,-1.1348789,-3.3386149,0.80056459,0.59372365,0.58711576,-1.5464408,RFW
1.6573923,-0.37143484,-0.35534403,-0.38017511,0.080592722,6.4243431,1.2205958,-0.003926699,2.3451438,-1.0536517,-1.2607858,4.0669069,2.2045524,-1.3613858,-3.3793979,0.94691747,0.76936388,0.63500583,-1.7450033,RFW
1.7005125,-0.47495896,-0.46413946,-0.37543631,0.2785852,6.1143575,1.2576883,-0.15207861,2.2894957,-1.2166976,-1.1927408,3.966177,2.0108421,-1.276445,-3.2210906,0.93477899,0.59185964,0.61358261,-1.6284451,RFW
2.0586171,-1.3500158,-0.59349954,-0.46369961,-0.004740411,6.3299527,2.5381896,0.26662883,1.87421,-0.50733179,-1.6895866,4.8428535,2.8280251,-1.0767125,-3.0948274,0.83706439,1.2292377,0.72064102,-1.7333977,RFW
2.296268,-0.5157513,-0.90203619,-0.79612261,-0.027205177,6.5140796,1.0690584,1.0315057,2.0293486,-1.2935277,-1.4090079,4.3733068,1.9371672,-1.4887444,-3.438946,0.66978419,0.70831782,0.58053303,-1.4789484,RFW
1.8675987,-0.40404257,-0.89517337,-0.65159124,0.045150891,6.3492265,1.1332117,0.51005769,1.9211417,-1.3421133,-1.3119318,4.1232452,2.1675727,-1.3830768,-3.3419857,0.70309061,0.81024194,0.69012964,-1.8711067,RFW
2.0680447,-0.79115826,-0.89951169,-0.82593024,0.24629892,6.1129813,1.2928649,0.64313567,1.8735715,-1.0882589,-1.3266326,4.4973893,2.3448672,-1.3825152,-2.9140675,0.37984908,1.1779464,0.80316305,-1.6562039,RFW
2.3993363,-0.81302077,-0.44933799,-0.68415773,-0.017190171,6.5542498,2.3379588,0.13538626,2.3556871,-1.0263515,-1.8023716,4.2109594,2.1145575,-1.2011627,-3.3111346,0.53627241,0.74922931,0.5962683,-1.2583832,RFW
1.71172,-0.44490796,-0.35963377,-0.42612806,0.38641486,6.0086813,1.0502264,0.045179423,1.8454952,-1.2027878,-1.5972457,4.0786705,2.2645922,-1.3877655,-2.9775028,0.6659103,0.83236164,0.81717676,-1.7027932,RFW
1.8659582,-1.027576,-0.79792053,-0.64138794,0.22333144,6.023128,1.2879763,-0.26221964,2.1260893,-0.40361768,-1.4738287,4.4010191,2.3753853,-1.1770856,-2.8550744,1.5434679,1.1593442,0.71922034,-1.8997016,RFW
2.3150074,-1.1945984,-0.59434503,-0.72859454,0.16154085,6.4491267,2.1678972,0.020939317,2.1480165,-0.86198455,-1.7667464,4.4711437,2.8629646,-1.1531789,-2.8420563,1.1360766,1.383744,0.92223179,-1.5611296,RFW
1.7090325,-0.8180514,-0.41317713,-0.50848478,0.45626193,6.155941,1.1303511,-0.55408764,2.3465042,-0.98490936,-1.6617132,3.8996844,2.4131558,-1.2495537,-2.8129435,0.62581658,1.0335649,0.80633163,-1.8093752,RFW
2.0694654,-0.73093134,-0.74786788,-0.7629444,0.060012124,6.4117498,1.7515707,0.45722598,1.9055289,-0.88907933,-1.4330599,4.3655882,2.4243333,-1.3747678,-3.0569353,0.42013407,1.0667888,0.74998528,-1.5653789,RFW
2.4687214,-0.67381817,-0.6923545,-0.78311872,-0.010756454,6.2972765,1.8273394,0.33393356,1.9690777,-1.1050549,-1.7260053,4.1584511,2.2890024,-1.3485422,-3.0391526,0.70481539,0.89453369,0.83359754,-1.3346695,RFW
1.9087451,-0.55225301,-0.56676525,-0.50293094,0.080333889,6.426259,1.3734075,0.33256659,1.8441359,-1.1316202,-1.13299,4.2120104,2.4922109,-1.2806387,-3.3631849,0.484566,0.7729156,0.44040534,-1.7329891,RFW
2.2834766,-0.90826195,-0.48937073,-0.65275228,0.08185219,5.8856683,2.1443944,0.078789555,2.1651855,-1.1971983,-1.5064399,4.3720412,2.1120603,-1.2963589,-3.0210721,0.61856741,0.8280766,0.82664168,-1.3708224,RFW
1.7942524,-0.61109501,-0.80259293,-0.73867422,0.3183496,5.9724379,0.92306429,0.94689649,1.8334873,-1.3522011,-1.5188483,4.45151,2.1615603,-1.4959968,-3.3824255,0.55394572,0.92477471,0.81159741,-1.7951453,RFW
1.8854395,-0.61283821,-0.60985166,-0.52795357,0.26491138,6.0415449,1.489193,0.25719455,2.0337205,-1.2330184,-1.4713606,4.5015645,2.3663042,-1.5136125,-3.130662,0.70470256,0.9416275,0.83562535,-1.714693,RFW
1.691429,-0.52297753,-0.89922315,-0.5925898,0.19394048,6.1433358,0.99669832,0.43016252,2.0636549,-1.2786049,-1.3305657,4.4266686,2.2434447,-1.5332463,-3.0952613,0.76244444,1.0102895,0.55047882,-1.8673038,RFW
1.719318,-0.50131911,-0.49503881,-0.47720683,0.019444849,6.5912185,1.5756476,-0.064073093,2.291646,-1.2237308,-1.3190649,3.9276271,2.4228327,-1.1736143,-3.4546015,0.88723987,0.83744258,0.58645535,-1.9074578,RFW
1.3311113,-0.77973992,-0.016167145,-0.52089512,0.79838109,6.1674662,0.90489936,-1.1303678,1.9033622,-0.88716704,-1.4340183,3.6119347,1.9141799,-1.0327038,-2.7042673,0.64596725,0.98019552,0.59595132,-1.3983712,RFW
2.3175118,-0.83336538,-0.72585779,-0.85502177,-0.011258311,6.1991901,1.2002544,0.81567645,2.179987,-0.8777985,-1.5842378,3.9699485,2.259527,-1.302546,-3.1722088,0.65626079,0.96669871,0.7602489,-1.5678478,RFW
1.8480815,-0.57306933,-0.55889571,-0.59133512,0.010043652,6.7107019,1.3117955,0.11931231,2.2558272,-1.1740401,-1.2800169,4.1676321,2.4882183,-1.3305113,-3.3581412,0.63767618,0.83875364,0.61378896,-1.7339317,RFW
2.3462169,-1.0818435,-0.69393653,-0.69609725,0.36213854,6.1041613,1.7671069,0.28802818,2.1719296,-1.2136704,-1.7436103,4.7648087,2.7347014,-1.5449502,-2.7022252,0.51652449,1.2615204,1.0286703,-1.5541978,RFW
1.6502738,-0.22996318,-0.60066962,-0.54531193,0.27272922,6.1044865,0.85620952,0.34534302,2.2601843,-1.1396909,-1.4469151,3.8729827,2.1318152,-1.4283192,-3.1866198,0.68049514,0.62205303,0.74262178,-1.6882995,RFW
1.7260056,-0.42449799,-0.74280953,-0.57871914,0.20188142,6.4772873,1.5046692,-0.056170765,2.258801,-1.2063144,-1.6314729,4.1505847,2.150387,-1.2372959,-3.0865471,1.0880731,0.8898136,0.84645182,-1.7796283,RFW
1.827318,-0.64516252,-0.52781516,-0.65783399,0.12957346,6.3697867,1.5454147,0.34679621,2.1485324,-0.92196286,-1.3504868,4.2036471,2.626163,-1.2606863,-3.1316652,0.37470603,1.0679793,0.68633181,-1.7248414,RFW
1.4391519,-0.49533638,-0.15922509,-0.40830621,0.4620465,6.1385746,1.0132949,-0.65746325,1.977435,-0.96562874,-1.4247209,3.8193049,2.0336869,-1.1109372,-2.8731725,0.49545234,0.84497148,0.71193039,-1.5329131,RFW
2.0516613,-0.94458866,-0.62428188,-0.68947053,0.15214589,6.214797,1.7144272,0.30701581,1.8072634,-0.92599022,-1.4192203,4.5208611,2.4511104,-1.2794346,-3.125211,0.44124374,1.1000221,0.69278222,-1.7233565,RFW
2.0012693,-0.91886783,-0.62367356,-0.4488351,0.26754859,6.2606702,1.3636353,0.011718925,2.218127,-0.73417956,-1.4071906,4.3237872,2.3696399,-1.4250371,-3.0145242,1.2744383,1.1377714,0.81490993,-1.7725784,RFW
1.9494822,-0.86651814,-0.88781983,-0.64357394,0.066790029,6.3759518,1.3852571,0.13728078,2.230119,-0.88041484,-1.395557,4.2891192,2.4981709,-1.2439355,-2.8952823,1.3590044,1.1370343,0.8540318,-2.0866511,RFW
1.346033,-0.79274529,-0.47361717,-0.37808245,0.72145075,6.2852502,1.2508883,-0.88678944,2.1701264,-0.90884733,-1.749782,3.7698774,2.1956077,-1.1496899,-2.8899758,0.61014402,1.1140629,0.8301875,-1.6074641,RFW
1.4554499,-0.589091,-0.64678586,-0.52998328,0.2007443,5.9826536,0.37888867,-0.004856919,2.0859776,-1.0040604,-1.2154007,4.0871844,2.1138761,-1.3507123,-2.9434731,0.88138497,0.91889393,0.69579792,-1.8615307,RFW
2.0553257,-0.71317434,-0.83169574,-0.59414786,0.3147957,6.2631769,1.2422541,-0.077149488,2.2557411,-0.91166979,-1.5951741,4.0985851,2.4440455,-1.4731135,-3.0186961,1.2377349,0.9873845,0.83711863,-1.8478034,RFW
2.0525506,-0.85767299,-0.94674605,-0.59151745,-0.002065205,6.2610464,1.7302136,0.6875267,1.7985739,-0.82319731,-1.5763834,4.5709119,2.3938582,-1.5229113,-3.1483176,1.140762,1.0596098,0.83205301,-1.816146,RFW
2.0505891,-0.88602948,-0.89598876,-0.72410989,-0.01236344,6.1822743,1.7494593,0.41069463,1.853309,-0.88055605,-1.6611371,4.4268484,2.5593841,-1.3430842,-3.0785515,0.92397052,0.98414981,0.74699104,-1.72128,RFW
1.9969808,-0.69660711,-0.3730177,-0.59699076,0.22324137,6.4161172,2.0189605,0.10375988,2.3561561,-0.84097725,-1.5211378,4.570951,2.4589951,-1.2049791,-3.1923764,0.46528414,0.86483079,0.68066353,-1.5321305,RFW
1.3564866,-0.75067466,-0.11926414,-0.4842363,0.64068913,6.1281643,0.76932508,-0.89942414,2.3047447,-0.79151881,-1.5707315,3.6482112,2.0458615,-1.077196,-2.6505723,0.53988767,1.0724729,0.62189722,-1.7358887,RFW
1.4092438,-0.5675649,-0.30593863,-0.45135832,0.60442311,6.1714664,1.104628,-1.1019356,2.0765405,-0.78999633,-1.8073738,3.6308591,2.0940392,-1.0434184,-2.8927758,0.95177257,0.76949197,0.76720905,-1.5009021,RFW
1.7848217,-0.77507991,-0.16694325,-0.30454972,0.44040051,6.2376862,1.3046502,-0.63778472,2.3268232,-1.2168438,-1.4419817,4.4328041,2.501466,-1.4427556,-3.048353,0.2762703,1.1316119,0.71123755,-1.6852221,RFW
2.1518893,-0.99139678,-0.65624839,-0.70990503,0.11046894,6.3181458,2.0248473,0.26058245,1.9114864,-0.98260742,-1.5484201,4.4716787,2.7916393,-1.2583057,-3.0826826,0.51778728,1.2446904,0.80244899,-1.6721432,RFW
2.2999218,-0.86295694,-0.83721942,-0.70549566,0.32697281,5.8848462,1.4715312,0.65662634,2.0285721,-1.2626721,-1.5708561,4.7178197,2.4651039,-1.7377962,-2.808476,0.44086951,1.4272442,1.1252427,-1.401437,RFW
2.105391,-1.2435524,-0.62161964,-0.58888191,0.39743066,6.2182617,1.5704232,0.15683316,2.0388238,-0.79012781,-1.6383981,4.3134036,2.673605,-1.260865,-2.8670456,1.4484802,1.3700409,0.9538061,-1.985252,RFW
2.2871652,-0.76442564,-0.62053251,-0.50974035,0.3286415,6.2043271,1.9181994,0.38555369,1.9576385,-1.3105707,-1.7344618,4.5800152,2.2866244,-1.5277398,-3.1694663,0.69230849,1.0484266,0.87620401,-1.6382835,RFW
2.068639,-0.73900521,-0.52674359,-0.4621374,0.074006543,6.2253494,1.6590933,0.2763108,2.1046658,-0.93488091,-1.5791806,4.4003382,2.5950632,-1.3624563,-3.3921261,0.77751023,0.76569742,0.82381582,-1.6233599,RFW
1.8718034,-0.86474228,-0.62428778,-0.50070542,0.31286219,6.0280666,1.187268,0.5731734,1.718839,-1.1753364,-1.4953604,4.7434301,2.5465279,-1.6436265,-3.3272529,0.76809084,1.077467,0.92951506,-1.708931,RFW
1.9358209,-0.72087896,-0.84208977,-0.48307678,0.48466784,5.7864776,1.2926769,0.31885865,1.9303275,-0.98944706,-1.4669509,4.438869,2.1706433,-1.4567294,-2.7090685,0.84630811,1.0841395,0.87777591,-1.885638,RFW
1.9059807,-0.7184124,-0.47591409,-0.46780211,0.22336152,6.2119727,1.4917685,-0.00102431,1.9765834,-0.90507811,-1.3153234,4.6863041,2.3533161,-1.3599197,-3.072768,0.54654604,0.92200583,0.68656003,-1.6431293,RFW
1.9606594,-0.66579789,-0.65887541,-0.70497495,0.092088103,6.2489629,1.1222584,0.81375396,1.958387,-0.85414726,-1.3943198,4.1824331,2.274075,-1.4327816,-3.1945391,0.69528347,0.98730761,0.68994039,-1.667031,RFW
2.1379499,-0.79441106,-0.60829771,-0.50526667,0.25491655,6.130044,1.7353437,0.48705444,2.1697867,-1.1809298,-1.8019305,4.2180958,2.2203884,-1.61005,-3.0643613,0.98726451,0.86010534,0.97950631,-1.4311949,RFW
1.8724316,-0.90610892,-0.65222377,-0.54806477,0.054853253,6.5916338,1.7471238,-0.078046046,1.995945,-0.87281674,-1.3342561,4.2258725,2.5943849,-1.2209139,-3.2649951,0.91083902,0.8685717,0.64483601,-1.7418432,RFW
2.2033222,-0.56599456,-0.64545631,-0.49836856,0.040374711,6.4529324,1.6561941,0.10991182,2.241751,-1.1902927,-1.3332851,4.4391894,2.3591707,-1.465014,-3.3055956,0.35213962,0.76797146,0.4314782,-1.6007584,RFW
1.822294,-0.8193689,-0.88549018,-0.6071505,0.28896296,5.9954643,1.3091611,-0.046540011,2.1904464,-0.79497492,-1.442214,4.1813211,2.233578,-1.3706155,-2.687916,1.3516034,1.0443057,0.84095675,-1.7133087,RFW
1.7916712,-0.24639277,-0.5604043,-0.40873617,0.17340633,6.6378908,1.0078117,0.11102108,2.2690938,-0.96889734,-1.3288717,4.2179775,2.3705962,-1.4829611,-3.2883635,0.72141773,0.91063225,0.68053901,-1.8599936,RFW
2.4544375,-1.0076035,-0.86767703,-0.67251533,0.11888768,5.9146142,1.4848082,0.22173628,2.0012817,-0.69904506,-1.6466439,4.6018019,2.3462071,-1.5799075,-2.7604959,0.77409393,1.2975076,0.87439162,-1.7141193,RFW
2.1485932,-0.69343138,-0.52989352,-0.8106581,-0.066940695,6.3763275,1.4035017,0.00714406,2.2446208,-1.032578,-1.4720559,4.280901,2.3269374,-1.4096583,-3.011399,0.58391768,0.94559902,0.80865526,-1.461533,RFW
1.7485604,-0.73300618,-0.58080024,-0.45808199,0.40351483,5.9532909,0.95673937,0.078420825,2.0106232,-0.97731638,-1.6183686,4.0550766,2.3833175,-1.4652032,-3.0058062,1.0653743,1.0748265,0.93129218,-1.924628,RFW
1.4546849,-0.64824468,-0.35786122,-0.40544191,0.19703989,6.5405302,1.1177223,-0.55103004,2.4739704,-0.68854141,-1.3941783,3.6007123,2.1788001,-1.1419142,-3.0387943,1.0625092,0.8691572,0.75269139,-1.5850595,RFW
2.1408451,-0.67052275,-0.66447002,-0.73500609,0.38308227,6.1643543,1.1498786,0.059368681,2.0320072,-1.1577777,-1.51758,4.3770404,2.2478101,-1.6012264,-2.9614947,0.9290275,1.0178159,1.028952,-1.6256194,RFW
1.8502216,-0.53585893,-0.62762463,-0.45784903,0.37775996,6.044466,1.4397386,0.28283742,1.9564649,-1.2677621,-1.5236936,4.2879677,2.2333987,-1.3601305,-3.1548173,0.64165449,0.8077805,0.78307748,-1.6642313,RFW
1.8678705,-0.61662334,-0.32117215,-0.62002319,-0.015249748,6.1784706,1.7067282,-0.034937236,2.3393917,-0.97285122,-1.3898194,3.7183635,2.0592716,-1.2064562,-3.0782709,0.99729615,0.80788225,0.68737912,-1.5837071,RFW
2.2572267,-1.1509939,-0.78515518,-0.55468768,0.14506462,6.4691062,1.6174237,0.11232825,1.9631423,-0.81815511,-1.657407,4.2813025,2.509341,-1.4186213,-3.1631467,1.2956811,1.2272635,0.88683063,-2.0484254,RFW
1.7338462,-0.81796879,-0.34709677,-0.50792396,0.43509096,6.2732363,1.4668126,-0.45658568,2.3669064,-0.99393129,-1.5755297,3.9919124,2.4583135,-1.2605309,-2.9515731,0.82036,1.0503204,0.85330272,-1.8370228,RFW
1.6980646,-0.37460718,-0.42575312,-0.44116202,-0.011419883,6.5425019,1.0711012,0.042598005,2.0996532,-0.9614737,-1.2924367,4.1831875,2.3414114,-1.4200534,-3.4907019,1.0002781,0.77614677,0.67110372,-1.803975,RFW
2.2411363,-0.66910708,-0.44211283,-0.52446127,0.13242865,6.1186004,1.4269724,0.40640998,1.8742703,-1.1258625,-1.6426091,4.3434229,2.1181414,-1.5655949,-3.273598,0.54206157,0.73091596,0.88390505,-1.4458556,RFW
1.8858918,-0.81030679,-0.62760562,-0.61888546,0.089993209,6.418077,1.6456733,-0.034370411,2.1093016,-0.68870145,-1.4326814,4.5077686,2.7189214,-1.2266717,-3.0857,0.82420701,1.2015522,0.95878279,-1.7777292,RFW
2.3056464,-1.3664887,-0.70436591,-0.58932245,0.15844049,5.9126763,2.1541481,0.22363403,2.2305238,-0.91254109,-1.8179374,4.3971753,2.6291144,-1.4569546,-2.7125318,0.90384692,1.1758235,1.004524,-1.6583053,TSB
2.340174,-1.1994827,-0.69070911,-0.46546957,0.20132905,5.9779673,1.9921818,0.48137459,1.7449985,-0.75374258,-1.7239615,4.2774734,2.7370017,-1.3134094,-2.9547992,0.73361188,1.2619318,1.1736841,-1.5853009,TSB
2.3456788,-1.2220062,-0.95504063,-0.68506753,0.21165897,5.8211904,1.9134377,0.46688434,2.113173,-0.96915752,-1.7623649,4.4836149,2.8177435,-1.3765472,-2.970567,0.73701006,1.3365151,0.88969749,-1.5119128,TSB
2.2272627,-1.2106153,-0.42935827,-0.5947848,0.53009349,5.7465272,1.1229274,0.29903144,1.8883703,-0.82921129,-1.7900915,4.5144024,2.8174117,-1.6891879,-2.820174,0.75404781,1.4611105,1.2569917,-1.836688,TSB
1.9671384,-1.0382262,-0.83264607,-0.58514124,0.27020559,5.8616524,0.91033632,0.53121293,2.0457206,-1.0340883,-1.4014378,4.4101715,2.6285837,-1.7693666,-2.7774806,1.1208471,1.3922911,0.97083932,-1.9365884,TSB
2.172914,-1.1167076,-0.75305551,-0.62345386,0.32002836,5.9218774,1.7001526,0.30185679,2.0951948,-0.68828338,-1.6409061,4.4504485,2.605536,-1.4392883,-2.8830931,1.2024808,1.3409222,1.1023666,-2.0072331,TSB
2.3651772,-0.95699424,-0.74588257,-0.78039432,-0.02181036,6.0208387,1.4061341,0.80388653,2.1733122,-0.74838334,-1.3516998,4.3189435,2.4498494,-1.6028545,-2.7554262,0.70137608,1.3567612,0.9857493,-1.568972,TSB
1.7393237,-0.91458452,-0.67769963,-0.50410253,0.51423186,5.8795028,0.58426553,0.27991071,2.235672,-0.87486237,-1.4264592,3.9262395,2.1679235,-1.6601737,-2.8648496,0.79948741,1.0864071,0.97409624,-1.7711661,TSB
2.0554283,-1.0388811,-0.63985193,-0.55680221,0.42798004,5.9034448,1.6968083,0.033147376,2.2383733,-1.1358175,-1.8034524,4.044147,2.3696265,-1.6009302,-2.9564056,1.150686,1.1763026,1.0599898,-1.606056,TSB
2.4220178,-1.074893,-0.77098978,-0.73834932,0.050302651,6.1191521,1.6087439,0.68421733,2.0831227,-0.61273623,-1.7997473,4.5629859,2.5069454,-1.388775,-3.1310759,1.0755981,1.2450652,0.9609912,-1.7702762,TSB
2.29245,-1.2177864,-0.78684515,-0.56209582,0.42087114,5.466269,1.7894549,0.63304967,1.7700421,-0.87614286,-1.7214999,4.3226428,2.6726346,-1.4309018,-2.7770119,0.85778803,1.2268368,1.1829772,-1.785465,TSB
2.422941,-1.2569748,-0.42207393,-0.55545396,0.11079464,5.9907446,2.5948863,0.29592508,2.1792817,-0.76827765,-1.9502819,4.5995317,2.7749622,-1.60672,-3.2801473,0.74674195,1.2862022,1.2223406,-1.5145336,TSB
1.554561,-0.709768,-0.90691644,-0.67620164,0.30201122,5.6753907,0.93625522,0.35719427,2.0088189,-0.85898387,-1.3043789,4.1120114,2.2626014,-1.485931,-2.8422728,0.82209545,1.0823541,0.85376996,-1.9083443,TSB
2.1313028,-0.9551338,-0.95699221,-0.7865411,0.16124588,5.8722391,1.2749712,0.55129343,2.0578763,-0.86638212,-1.6535088,4.2034197,2.5735948,-1.6959697,-2.5158596,0.97298926,1.4370939,1.2319922,-1.8544842,TSB
2.4908881,-0.9513489,-0.62054718,-0.90644068,0.1291354,6.1100731,2.0510964,0.28145814,2.0694878,-0.45275921,-1.7423396,4.7619624,2.4626291,-1.4481027,-2.5886354,0.92755336,1.5152253,1.1867185,-1.6425146,TSB
2.1203032,-0.97731584,-0.86391681,-0.73614401,0.25387108,6.0312562,1.2366892,0.39866802,2.2588623,-1.0258007,-1.6682895,4.0926256,2.5654969,-1.5714738,-2.7717113,1.1000139,1.2761945,1.2297974,-1.7670846,TSB
2.2117145,-0.86781311,-0.85537505,-0.74886048,0.13907668,5.7734671,1.3829696,0.71549094,2.0878425,-0.84528095,-1.520215,4.2731915,2.4120975,-1.4622961,-2.8720758,0.81844169,1.1562313,1.194131,-1.5876075,TSB
2.1769338,-1.3159243,-0.67177486,-0.5012778,0.30830297,5.9098902,1.596625,0.26131704,1.9333898,-0.86100829,-1.4394475,4.1799088,2.5221419,-1.5317196,-2.9357667,0.98330694,1.3677627,0.87572086,-1.6588802,TSB
1.7144761,-1.2117312,-0.3195594,-0.41204152,0.72011733,5.7634578,0.89873803,-0.37091157,2.229641,-0.8310138,-1.649362,3.9254293,2.4124999,-1.4120163,-2.5931067,0.90158159,1.20427,1.0208347,-1.8100158,TSB
1.6412967,-0.86075562,-0.57066715,-0.51300538,0.44480881,5.9946289,1.2694414,-0.38255134,2.4247003,-0.53199393,-1.3375455,3.6455283,2.1956294,-1.2635088,-2.5826979,0.88374406,1.1428248,0.97023362,-1.7978712,TSB
2.2504013,-0.98897189,-0.66374975,-0.64848828,0.19008398,5.6995649,1.6099291,0.76912576,1.9424499,-0.70023888,-1.5044723,4.2710996,2.4426954,-1.3807284,-2.8102863,0.6259864,1.2639229,1.0569857,-1.4546758,TSB
2.3815091,-1.2563522,-0.48213902,-0.70310712,0.45119026,5.8588915,1.7055001,0.14730701,2.0456357,-0.62717456,-1.7533529,4.4513512,2.5992327,-1.4340687,-2.4548612,1.0587248,1.3041563,1.2773139,-1.7563691,TSB
2.117017,-0.81230778,-0.87294614,-0.8350479,-0.041997265,5.9272795,1.1384948,0.37117156,1.8435957,-0.64687568,-1.3908643,4.2585502,2.4673815,-1.5220881,-2.8562064,0.96663105,1.318331,1.2456402,-1.7188524,TSB
2.3125024,-1.1662478,-0.85446352,-0.64721352,0.25644436,5.8709435,1.7506046,0.18142307,1.8438288,-0.82840329,-1.4651914,4.4811578,2.4608788,-1.4018239,-2.8651726,0.66907376,1.307577,1.0585485,-1.8740133,TSB
1.8134559,-1.1777877,-0.52763397,-0.59949958,0.400574,5.9623332,0.99656099,0.01876862,2.114711,-0.87961125,-1.3809456,4.2885776,2.6164753,-1.5156758,-2.9098725,0.8841632,1.3464962,0.89763594,-2.0253189,TSB
1.9048741,-0.99445456,-0.77492589,-0.62312293,0.47952387,5.8175974,1.2310739,0.52829969,2.0125062,-0.75712615,-1.6644613,4.1679983,2.6182299,-1.5689034,-2.6279767,0.84337074,1.4436988,1.2578974,-1.8444259,TSB
2.1793923,-0.828825,-0.79955196,-0.72776544,0.25091627,6.0536938,0.94538897,0.33784023,2.24542,-0.6809724,-1.4387318,4.149127,2.4050317,-1.5993952,-2.5497262,1.0824307,1.2919123,1.2387835,-1.7519101,TSB
2.2252531,-1.0608451,-0.6573652,-0.80966431,0.22359817,5.8775549,1.5589421,0.41713348,2.5352068,-0.80280089,-1.5186702,4.3699923,2.531312,-1.5032998,-2.510334,0.69094235,1.5499707,1.025967,-1.6703025,TSB
2.4098287,-1.0399781,-0.76968843,-0.70998055,0.2128534,5.8899007,1.5942297,0.3082484,1.9654938,-1.1445762,-1.8480331,4.5178719,2.615221,-1.6380126,-2.906697,0.70478493,1.2516448,1.0409132,-1.6238983,TSB
1.7192017,-0.84451872,-0.4020125,-0.45848274,0.34843048,5.8651013,0.66341013,0.33337137,2.0350437,-0.75549996,-1.3854344,3.9994988,2.2673173,-1.4938571,-2.8891661,1.149019,0.97361916,0.97558361,-1.9181023,TSB
2.7896228,-1.3062613,-0.61113602,-0.81128162,0.25348267,6.0442591,1.600852,0.59739649,2.2457869,-0.73768759,-1.8881205,4.3169427,2.8298459,-1.6316946,-2.8262334,0.8101086,1.4164357,1.1346335,-1.6343158,TSB
2.6797137,-1.3783779,-0.72510022,-0.84337658,0.41995445,6.0282826,2.0195961,0.35505232,1.9868239,-0.57186502,-1.7866071,4.6069608,2.6507103,-1.5498739,-2.6253462,0.5315128,1.5689566,1.0889395,-1.569811,TSB
1.9003664,-0.92297369,-0.75362045,-0.65127665,0.27331278,6.0077405,1.1560165,0.63453364,2.0517945,-0.83610189,-1.4643654,4.256824,2.6528568,-1.5622735,-2.81498,0.67518389,1.3467785,0.90097725,-1.9044051,TSB
2.1382961,-1.2470834,-0.56154251,-0.57933021,0.35408571,5.9226813,1.2562422,0.30283847,2.4455733,-1.1289705,-1.8257611,3.9552212,2.5790613,-1.608066,-2.6978705,0.7826193,1.3571922,1.205837,-1.71052,TSB
1.7510734,-0.99631506,-0.56794685,-0.55327582,0.41080019,5.8878617,0.7356447,0.42866334,2.2879357,-0.98244596,-1.5249959,4.4024577,2.492883,-1.782686,-2.8120387,0.58303213,1.3683777,1.1741631,-1.7779799,TSB
2.3752372,-1.1188446,-0.57527041,-0.70988578,0.18712279,5.9412551,1.2687163,0.74971008,2.1725194,-0.92422014,-1.6290176,4.2084708,2.5381179,-1.538403,-2.8023796,0.42197445,1.2267399,0.98841524,-1.4427336,TSB
2.4634352,-1.0870034,-0.74989796,-0.73780513,0.30257946,6.1922588,1.1081715,0.39646491,2.1813393,-1.0201614,-1.7600235,4.4506726,2.7447562,-1.6009424,-2.7769403,0.94513136,1.4393443,1.2935746,-1.6392522,TSB
1.8659617,-0.96072155,-0.84967774,-0.54001784,0.26979002,5.4087911,1.0436826,0.65997696,1.8933979,-0.7863453,-1.4275365,3.9030454,2.2062085,-1.4065944,-2.5755243,1.2269014,1.1144525,1.0847719,-1.8222864,TSB
2.0159707,-0.89958382,-0.80898154,-0.78906804,0.45857406,6.1066256,1.1331067,0.058925193,2.4597609,-0.7537263,-1.4011387,4.0514688,2.6225991,-1.5646743,-2.3206151,0.69308442,1.5545396,1.2472031,-1.8368895,TSB
1.9831051,-0.920407,-0.93614525,-0.51172221,0.43505356,5.7368631,1.6431117,0.78022921,1.6799361,-1.2442445,-1.5696504,4.3684812,2.4901948,-1.5617869,-3.0981033,0.6543842,1.2433279,1.042225,-1.5072376,TSB
