feature_973,feature_680,feature_824,feature_531,feature_734,feature_44,feature_899,feature_321,feature_602,feature_921,feature_3,feature_572,feature_331,feature_437,feature_4,feature_740,feature_166,feature_923,feature_675,feature_570,feature_11,feature_829,feature_828,feature_207,feature_319,feature_27,feature_178,feature_595,class
-1.0999665,0.37294221,1.553865,5.5269914,1.4523826,-0.72761202,2.965378,0.48493922,1.9496948,0.49169791,-3.2979641,-0.94145083,-0.66459757,-1.2056358,-3.0276971,0.6878373,-1.554637,-0.55086231,0.89445436,-1.3403636,-1.0841734,1.8946953,3.0220759,-0.70592237,-0.35625798,-2.2153752,-2.3199792,1.0047317,PPW
-1.04401,0.73167086,1.3134284,5.140676,1.721655,-0.97998726,2.7923956,0.21874839,2.4950807,0.71072972,-3.3077781,-0.94495153,-0.895675,-1.0312769,-2.8770437,0.42767388,-1.3239585,-0.26130465,0.77482384,-1.4654529,-1.1654639,1.4635166,3.078506,-0.90487576,-0.17704508,-2.4429955,-2.0063772,1.4378098,PPW
-1.033982,0.11431193,0.98427975,5.022274,1.7165471,-0.36640334,2.3693097,0.089179061,2.2395418,0.45675719,-3.8192694,-0.77330273,-0.36224964,-1.1617627,-2.9574897,0.59417439,-1.1234018,-0.51193929,0.98881072,-1.7242011,-0.871418,1.2482882,2.7162545,-0.69311714,-0.65073299,-2.0099289,-2.1111815,1.1742918,PPW
-1.5220298,0.53922826,1.1366272,5.5234256,1.7994175,-0.46872711,2.8754876,0.13611034,2.3238037,0.47080374,-3.9766812,-1.1757759,-0.28126115,-1.4282873,-2.9156713,0.42669535,-1.0310957,-0.69902802,1.174041,-2.2016602,-1.2248346,1.605945,2.7599862,-0.49530542,-0.7818414,-1.7383125,-2.1733625,0.94131505,PPW
-1.1587242,0.17162895,1.3665607,4.8939242,1.6083919,-0.65569288,2.4718797,0.29814607,2.457262,0.2831338,-3.3752275,-1.0660362,-0.56097597,-1.0691514,-2.8996472,0.87660688,-1.3555261,-0.72243929,0.73504239,-1.4038696,-0.65052354,1.5237463,2.7095108,-0.7149812,-0.43419349,-2.4548552,-2.3407197,1.1504235,PPW
-1.0471631,0.41894978,1.2960691,5.2679906,1.750576,-0.51364452,2.653142,0.16341001,2.4411657,0.38610649,-3.7339633,-0.81191581,-0.50436765,-1.286355,-3.0561132,0.61924928,-1.1617302,-0.48896161,0.96233028,-1.9481301,-1.0545592,1.4835382,2.8377364,-0.62688631,-0.58567494,-1.9352473,-2.09705,0.97296047,PPW
-0.92829132,0.21474701,1.2949007,4.9881763,1.8614984,-0.46161664,2.480967,-0.064876467,2.3174927,0.52735788,-3.7304482,-0.70357347,-0.56055915,-1.1548109,-3.2045109,0.66158181,-1.3824586,-0.39116177,0.73949468,-1.8844697,-0.66092896,1.2062676,2.5111241,-0.66650116,-0.71607244,-2.5094504,-2.3029571,1.0749277,PPW
-1.1701939,0.54276186,1.2649386,4.809248,1.8609083,-0.58780915,2.2897806,0.1167343,2.2068846,0.42925918,-3.5434849,-0.88947392,-0.60675317,-1.0423467,-3.0781953,0.66763127,-1.3738575,-0.49896064,0.86501908,-1.872889,-0.61525762,1.2851514,2.4959531,-0.78635037,-0.55281818,-2.3840373,-2.4182954,1.0526638,PPW
-0.8035692,-0.000619546,1.3513696,5.1812692,1.6287481,-0.44710684,2.443557,0.18587673,2.4935834,0.25259775,-3.5369351,-0.90282512,-0.52390456,-1.1297479,-3.0088544,0.53809708,-1.5139763,-0.25311676,0.6433053,-1.4443944,-0.88952196,1.1292909,2.4743536,-0.50095689,-0.47349578,-2.0612209,-2.1878362,1.2282413,PPW
-0.71756148,0.12353125,1.4994121,4.7977028,1.6040173,-0.62999731,3.0250337,0.33167359,1.5323423,0.53822142,-3.0501935,-0.68680346,-0.33094102,-1.6039786,-2.5025241,0.39073193,-1.4701608,-0.31104937,0.6135242,-1.680112,-1.1364982,1.7898706,2.6337249,-0.47219884,-0.45023042,-1.3879603,-1.7664346,0.72203469,PPW
-0.73711145,0.12712461,1.2195911,4.9260826,1.5786089,-0.28926149,2.3198946,0.1263887,2.429791,0.1078805,-3.3982153,-1.0721028,-0.41947919,-1.2384331,-2.6837838,0.47811961,-1.2317686,-0.26339683,0.80251408,-1.7075088,-0.91232252,1.2019198,2.3568997,-0.47281104,-0.44212288,-1.7027522,-1.9400626,1.1814821,PPW
-0.52693188,0.66249579,2.0374224,5.0061712,1.5395634,-1.4532617,4.8116884,0.023531266,1.5080887,0.92700541,-2.7076764,-0.86856169,-0.97345865,-1.8531311,-2.3293552,0.4870919,-1.1561779,-0.78527486,0.45162833,-1.4737556,-1.7750089,2.8724401,2.9408591,-0.20525178,0.19619481,-1.6406641,-1.3413253,0.89529157,PPW
-1.03183,0.15103495,0.93373054,5.1075959,1.7344179,-0.47405684,2.2064028,-0.047401771,2.5871189,0.51171231,-3.6261873,-0.8414073,-0.66747171,-0.95139498,-2.9409735,0.53512836,-1.14491,-0.45587012,0.77139652,-1.7746441,-0.73978066,1.0422022,2.8714161,-0.71318024,-0.538113,-2.2404439,-2.2655737,1.3836665,PPW
-0.70057642,-0.003514141,1.2085562,4.9550653,1.6392729,-0.23626739,2.3825336,0.022068575,2.1983485,0.23882353,-3.4814844,-0.99218118,-0.18035728,-1.3703852,-2.6590354,0.57015938,-1.2507821,-0.19602156,0.68583882,-1.9210675,-0.82518506,1.2583475,2.4820349,-0.35397047,-0.47544444,-1.627859,-1.9939669,1.214896,PPW
-0.93924594,0.36448258,1.7127306,5.1513581,1.7038964,-0.83559072,3.3052859,0.075276889,2.2062922,0.59019375,-3.1789145,-0.74597114,-0.65721911,-1.3427846,-2.7401388,0.18171537,-1.4781554,-0.59679806,0.77541012,-1.6508049,-1.2286879,2.0120118,2.8084683,-0.7221626,-0.35303676,-2.1810629,-2.0229166,1.1082759,PPW
-0.9149226,0.75661367,1.9504366,5.0322814,1.822067,-1.1143998,3.8523147,0.041061439,1.9457362,0.77039319,-2.9782903,-0.70050955,-0.67862499,-1.4647143,-2.5834534,0.1936723,-1.5018942,-0.42759565,0.65921402,-1.6031675,-1.413476,2.2639813,2.8473902,-0.79827762,-0.26342538,-1.9483564,-1.6069517,0.99097741,PPW
-0.64225912,0.30613506,1.4359186,5.2533159,1.5890703,-0.75163579,2.9766433,-0.095282197,2.3565483,0.56153142,-3.1509295,-0.66435587,-0.75628644,-1.3203437,-2.7931676,0.52453899,-1.513126,-0.272113,0.57315505,-1.5979944,-1.2139195,1.6548225,2.8043015,-0.78366947,-0.25684482,-2.1513383,-1.8702747,1.2207872,PPW
-0.5504244,0.58869344,1.6427934,5.0537615,1.6606041,-1.078553,4.0935149,0.077052481,2.0804739,0.67579198,-2.9359529,-1.0953882,-0.95632684,-1.4202158,-2.7301228,0.41768438,-1.4846483,-0.85918069,0.47927114,-1.358741,-1.3600776,2.4982603,2.9827638,-0.69951105,0.22105844,-1.9932654,-1.9049433,0.88179243,PPW
-0.68247795,0.65681219,1.9138067,4.9313908,1.6275997,-1.2631814,3.8179078,0.037251562,2.1367884,0.71661526,-2.9638178,-0.87150115,-1.003875,-1.4088941,-2.7340813,0.47282618,-1.5047888,-0.55583155,0.27639371,-1.378273,-1.4691271,2.3318224,3.0716069,-0.83480227,0.062232479,-2.2153428,-1.822488,1.0296059,PPW
-1.1154453,0.85007101,1.7036588,5.1587124,1.6639854,-1.2629918,3.6748979,0.34212348,2.472518,0.8867048,-3.0395947,-1.1224711,-1.008791,-1.227288,-2.8844936,0.67780954,-1.3850552,-0.88411474,0.63091731,-1.3805486,-1.3214452,2.179605,3.4019401,-0.98832858,0.15555379,-2.6192808,-2.1443033,1.2626783,PPW
-0.6646899,0.17716414,1.5673418,5.0144434,1.5349209,-0.70435053,2.9993613,0.15065908,2.0728886,0.54698712,-3.2055397,-0.65105242,-0.71518278,-1.391144,-2.8228736,0.65614283,-1.4795592,-0.39262262,0.61105734,-1.530973,-1.1840693,1.7311082,2.8125823,-0.64676416,-0.24979547,-1.9212794,-1.9353453,1.1074017,PPW
-0.77775037,-0.03168346,1.5043604,4.8234534,1.5336686,-0.42939138,2.7444847,0.060895987,2.1758225,0.23457235,-3.4245508,-0.87612408,-0.37800846,-1.4087212,-2.8633201,0.7541312,-1.4786903,-0.33595571,0.56747776,-1.6588798,-1.0027031,1.5702821,2.6859181,-0.5574553,-0.40759844,-1.9579611,-2.0306213,1.0300261,PPW
-0.63063204,0.68145418,1.6948366,5.0471287,1.517904,-1.1125997,3.5396738,0.11584639,2.3413954,0.74288929,-2.8772209,-1.0226865,-1.1792778,-1.2279701,-2.7847793,0.37978804,-1.3636299,-0.63849723,0.17551348,-1.3653377,-1.2989593,1.9261297,3.0165331,-0.87267065,0.077198207,-2.3100972,-1.8104709,1.2954276,PPW
-0.8403182,0.28974056,1.408499,4.9577603,1.5153489,-0.89617646,3.129343,0.43038708,1.9997513,0.51052707,-3.09255,-0.93446392,-0.65558761,-1.2870023,-2.6193478,0.36517033,-1.5616605,-0.43128875,0.40492886,-1.3234756,-1.182813,1.9154993,2.772686,-0.84739649,-0.13194928,-2.0406964,-2.0850315,1.1679373,PPW
-1.3078709,0.76824248,1.3068986,4.9644818,1.6950625,-0.7302559,2.4038131,0.31155723,2.4165173,0.49696028,-3.3922894,-0.91157717,-0.68274409,-1.0947564,-2.9386916,0.66121972,-1.3339773,-0.48383543,1.0683432,-1.6535958,-0.74923682,1.364768,2.8558123,-0.82288671,-0.41232282,-2.2893019,-2.1448963,1.2225426,PPW
-0.83045495,0.26222068,1.4191175,4.860642,1.811182,-0.64111048,2.4594796,0.009491108,2.4661493,0.37854171,-3.3820648,-0.70444846,-0.74922538,-1.0375013,-3.1075881,0.83714879,-1.4264698,-0.35754606,0.81799775,-1.7513558,-0.79712629,1.1729829,2.6040318,-0.64467299,-0.62719554,-2.4652514,-2.0015562,1.1929048,PPW
-0.60152173,0.43902344,1.8221669,4.653399,1.735988,-0.74421984,3.0727901,0.016487449,1.6696609,0.69902748,-3.1540678,-0.95209026,-0.36725771,-1.7579839,-2.4672744,0.51370835,-1.2611624,-0.38622585,0.55589557,-2.0497162,-1.2806726,2.0133557,2.5058513,0.004333794,-0.14775279,-1.1311177,-1.2638246,0.94954693,PPW
-0.38290265,0.048231721,1.3953884,4.9974284,1.6696236,-0.5632574,2.7347372,-0.018791035,1.9341695,0.49276865,-3.1917994,-0.83688384,-0.5370332,-1.5323453,-2.5858464,0.40871465,-1.4171758,-0.28441325,0.48237416,-1.73763,-1.139871,1.6844895,2.5418608,-0.2835775,-0.39861804,-1.4827762,-1.6378767,0.94798303,PPW
-0.8667469,0.34550148,1.3183742,4.7492399,1.7536598,-0.54627073,2.2753172,0.2206983,2.284385,0.54745787,-3.2997234,-0.83527857,-0.85500216,-1.1815078,-2.9383469,0.66724807,-1.3761604,-0.28763619,0.89014262,-1.7104976,-0.8375783,1.3724214,2.6115682,-0.7178961,-0.37345886,-2.2893808,-2.1592715,1.2090635,PPW
-1.2133896,0.6386953,1.3090348,5.0583377,1.7141511,-0.76658118,2.6061745,0.29111081,2.3853593,0.58434761,-3.4074123,-0.73113716,-0.58644205,-0.96933538,-2.965333,0.72411746,-1.2602968,-0.63100266,0.79968768,-1.5948054,-0.81426752,1.3961171,2.9308112,-0.84670305,-0.34048498,-2.4498956,-2.1985877,1.1325326,PPW
-1.225684,0.70883292,1.3536358,4.8087893,1.6381083,-0.74270374,2.226985,0.18200618,2.532974,0.63395202,-3.3441978,-0.74046105,-0.45037735,-0.9512803,-2.9990792,0.95896697,-1.3117572,-0.46990696,0.88473672,-1.649094,-0.6806035,1.1764292,2.6793551,-0.74839008,-0.35411412,-2.507875,-1.9939805,1.2194974,PPW
-0.91801691,0.40371776,1.4283118,4.8842902,1.6059355,-0.60926741,2.3677945,-0.088924877,2.6270664,0.44789457,-3.2260621,-0.85803443,-0.75518125,-1.140626,-2.9739532,0.76323086,-1.4002634,-0.33234271,0.58810055,-1.6907282,-0.78167665,1.3219719,2.7418809,-0.86031175,-0.38297558,-2.4199681,-2.1405725,1.1999258,PPW
-0.96440268,0.32143909,1.6991827,5.0203643,1.6759789,-0.74592531,2.9807949,0.13623354,2.5544083,0.46810371,-3.1615553,-1.0327752,-0.72203237,-1.2051022,-2.7513235,0.55741578,-1.4392173,-0.48356631,0.7265836,-1.5504644,-1.0810112,1.6835468,2.8171544,-0.6793499,-0.11095563,-2.0855212,-1.8875839,1.373729,PPW
-0.81042957,0.56988853,1.9042532,5.3516393,1.3352395,-1.4293128,4.437685,0.069860019,1.407737,1.1777151,-2.9685519,-0.87662095,-0.49603206,-1.7786779,-2.4271758,0.40117401,-0.78299594,-0.67733479,0.52873886,-1.3754573,-1.8676871,2.45889,2.9898417,0.039727479,0.032721303,-1.6187323,-1.4045042,0.90385628,PPW
-0.75006664,0.32742497,1.4158006,5.1067638,1.5248609,-0.38611686,2.7221286,0.22180963,2.2998257,0.38509184,-3.3438501,-1.1141367,-0.44301516,-1.4380333,-2.6551707,0.4401691,-1.4361006,-0.18016848,0.36557734,-1.7400652,-0.97452593,1.5120928,2.5661077,-0.40579695,0.061386004,-1.306532,-1.6596789,1.1392456,PPW
-0.71785522,0.59963447,2.0425925,4.6956768,1.6333632,-0.81675959,3.2775335,-0.27328056,2.0087571,0.56828988,-3.212008,-1.0491788,-0.22808731,-1.8353245,-2.6003053,0.19576791,-1.3231026,-0.25098595,0.50001979,-1.9377663,-1.1634661,2.2978568,2.1128175,-0.14305595,-0.094904691,-1.2290421,-1.5564797,0.60919899,PPW
-1.1523561,0.30646825,1.7413044,5.2784395,1.3455142,-0.83072752,3.4206395,0.42113745,2.2258642,0.65405869,-3.145541,-1.2452887,-0.62043244,-1.1746457,-2.6702206,0.77124679,-1.285737,-0.73107576,0.59625137,-1.2063574,-1.3163618,2.0018702,3.0829644,-0.87545931,0.18625329,-2.0630815,-2.1158907,1.3641335,PPW
-0.89607978,0.70887232,2.0531247,4.9672179,1.7173501,-1.0162424,3.9168804,0.067457892,2.1631165,0.76590204,-2.9429557,-0.85781235,-0.38224155,-1.5833302,-2.3451765,0.34131932,-1.2068671,-0.84610939,0.54694307,-1.8023328,-1.3393925,2.3355834,2.7156551,-0.49246871,-0.037234168,-1.6100845,-1.4809812,0.88006645,PPW
-0.73778498,0.18513042,1.7366836,5.277853,1.8396263,-0.62614632,3.2534928,-0.058892965,2.1852283,0.83106506,-3.3270886,-0.74422538,-0.61051708,-1.4607153,-2.636374,0.55326641,-1.3957152,-0.62619328,0.51803303,-1.7728313,-1.2900172,1.7508664,3.0479171,-0.24761358,-0.45976263,-1.663305,-1.4451624,1.2261862,PPW
-1.0103158,0.62381142,1.5286872,5.2668495,1.5414124,-0.73458666,3.1302605,0.27843332,2.4742711,0.65205473,-3.2331769,-1.1170399,-0.65835583,-1.207742,-2.6738167,0.41595802,-1.3330873,-0.48529354,0.66073531,-1.7484571,-1.0713156,1.599471,2.9755962,-0.63181651,0.10629801,-1.8243127,-1.7306753,1.4018786,PPW
-1.0008947,0.10603774,1.5783396,5.0674915,1.642586,-0.55096024,2.58657,0.085523717,2.5659978,0.34695691,-3.5760252,-0.94043738,-0.58027577,-1.198205,-3.025842,0.97603339,-1.4000751,-0.5825237,0.777394,-1.588249,-0.75034904,1.5527047,2.8621068,-0.66911674,-0.36559522,-2.1875374,-2.2253051,1.1991311,PPW
-0.79267848,0.82063627,1.5663402,5.0909781,1.6273675,-0.89430445,3.3280396,0.1522539,2.5971148,0.42093086,-2.9790769,-1.2440355,-0.9378584,-1.1086931,-2.6595249,0.41165063,-1.3923827,-0.60289299,0.36070836,-1.4054728,-1.2764522,1.8932493,2.8584452,-0.85829103,0.40122861,-2.0700846,-1.6654518,1.305658,PPW
-0.93180978,0.36375412,1.2968335,4.8987389,1.5941459,-0.84978563,2.7011697,0.1282692,2.7183936,0.37825477,-3.2220459,-1.0465053,-0.75628316,-0.98498005,-2.7456937,0.50691724,-1.2150153,-0.57194853,0.70548826,-1.4076607,-1.1285305,1.6286578,2.869447,-0.98293173,0.034758024,-2.2738132,-2.0058661,1.5322479,PPW
-0.88926256,0.37015647,1.541508,5.043386,1.5968558,-0.65315849,2.9764338,0.34936973,2.4577861,0.45702624,-3.0984199,-1.203992,-0.61162037,-1.192637,-2.5419185,0.32362068,-1.4127425,-0.63703907,0.47197703,-1.469643,-1.1304895,1.6584566,2.7974672,-0.64715683,0.12304223,-1.7751068,-1.756897,1.4102176,PPW
-0.99707353,0.89432067,2.1297464,5.3728747,1.430176,-1.3269278,4.5130005,0.36762226,1.633741,0.94200695,-3.0812955,-0.9559949,-0.55561638,-1.6274755,-2.6367681,0.37764913,-1.2771474,-0.83009791,0.55871582,-1.2547165,-1.8187411,2.7102022,2.9992375,-0.55411541,-0.08078853,-1.807688,-1.8715168,0.68546528,PPW
-0.94064713,0.35405752,1.8952959,5.3845448,1.8289886,-0.91817713,3.5306764,-0.28042403,2.2123411,0.78359836,-3.3621233,-0.73529887,-0.75245339,-1.5997064,-2.621845,0.50333166,-1.2670693,-0.65973151,0.71060365,-1.9455001,-1.4056284,2.0610023,2.958142,-0.35894975,-0.38531995,-2.0198152,-1.6645476,1.2587184,PPW
-0.67983007,0.40036875,1.5538511,5.1105537,1.6045048,-1.3458351,3.7057939,0.2165893,2.2141192,0.76014054,-2.9252441,-0.93769246,-1.1341484,-1.2289534,-2.6403906,0.48191768,-1.3781866,-0.69665027,0.18332264,-1.2785176,-1.4754418,2.016989,3.4096837,-1.0264051,0.2273647,-2.3496664,-1.7927469,1.3365295,PPW
-1.0548626,0.87240475,1.6650302,5.1197143,1.5032252,-1.0890496,3.2408159,0.26347065,2.5302608,0.71303755,-3.1375144,-1.0174401,-0.99530333,-0.96177369,-2.8888228,0.46362004,-1.3063281,-0.66251469,0.52379704,-1.4150128,-1.2289597,1.7745838,3.0131235,-0.89479113,0.17991903,-2.4782324,-1.8834075,1.5605946,PPW
-1.0589104,0.41303742,1.4789765,5.5185175,1.699109,-0.90612173,3.3844099,0.14937404,2.3094153,0.61325645,-3.2418258,-0.86196876,-0.80860877,-1.2438223,-2.7582724,0.82511771,-1.3851177,-0.88461745,0.55727369,-1.3954808,-1.1963394,2.0683217,3.3346546,-1.0165948,-0.00939507,-2.3266714,-2.1194861,1.208492,PPW
-0.69206429,0.44206023,1.8122506,4.2418194,1.6430202,-0.52600384,3.0024133,0.084979467,1.6733997,0.62019086,-3.0474963,-1.0000319,-0.091099195,-1.9236219,-2.3223453,0.20025337,-1.0501385,-0.23325875,0.37619585,-1.9664867,-1.072566,1.9743198,1.9637083,0.086775571,-0.015769772,-0.80552864,-1.3002802,0.8516683,PPW
-0.65263736,0.49072862,1.6378939,5.7179031,1.7080113,-1.4739485,4.2275882,0.094843723,1.9581059,0.65803957,-3.2155056,-0.61147892,-0.91413695,-1.350157,-2.9127142,0.30261579,-1.5009148,-0.66619277,0.58574384,-1.1486936,-1.7227749,2.408608,3.0191782,-0.8434267,0.075061932,-2.1648064,-1.8694111,1.0295267,PPW
-0.79710436,0.81557041,1.792558,5.4300537,1.5945915,-1.3322133,4.1351328,0.19787851,2.0948632,0.63935167,-2.9739997,-0.92550057,-0.98278362,-1.2773082,-2.7947314,0.38748023,-1.5092912,-0.75453007,0.23563376,-1.1259741,-1.5672058,2.154269,2.8827007,-0.8122102,0.16405748,-2.2935786,-1.7440578,1.0824816,PPW
-0.79686081,0.65314537,2.0228844,4.0842686,1.6650257,-0.065866128,2.3609521,-0.27180305,1.8904626,0.19303283,-2.9585273,-1.278236,-0.15927187,-1.8343372,-2.249258,0.32425055,-1.2844759,-0.12695509,0.48311281,-2.3099186,-0.84841454,2.3938293,1.7213292,0.29009834,0.1901729,-0.49139252,-1.1252993,0.99955291,PPW
-0.6147089,0.46961665,1.6244507,4.9899154,1.6099024,-0.92800057,3.7122259,0.11631743,1.8832897,0.60820329,-2.9890368,-0.93823969,-0.70096767,-1.6403379,-2.35432,0.39227939,-1.3743372,-0.41877064,0.28400075,-1.4996804,-1.3844424,2.1926532,2.8195443,-0.3869018,0.058232263,-1.6254456,-1.390608,1.1075543,PPW
-1.0999373,0.66348916,1.5918944,4.9194512,1.4766177,-1.3017358,3.2831848,0.29859984,2.2886493,0.52553576,-2.9944108,-1.2805198,-0.82375127,-1.0826209,-2.7549462,0.51863778,-1.3019881,-0.68365991,0.29160196,-1.2032309,-1.4233066,2.1184747,3.0715334,-1.1651399,0.1385593,-2.3902736,-2.0685813,1.1347065,PPW
-1.1390333,0.3081291,1.3444264,5.2980647,1.5684664,-0.92232198,2.5726056,0.20725778,2.1067588,0.74357396,-3.5568421,-0.73077565,-0.66950864,-0.96638674,-3.1192698,0.82030475,-1.3669326,-0.80482912,0.87854904,-1.5039781,-0.76154959,1.4990064,2.8850136,-0.83704805,-0.62581778,-2.4732091,-2.5104287,1.0771641,PPW
-0.72227228,0.64022899,1.6924543,5.2794514,1.587399,-1.2828754,3.9994805,-0.10914138,2.4069002,0.73442531,-3.1485064,-1.0627736,-1.1454191,-1.2504883,-2.8872008,0.56907362,-1.3091855,-0.96330965,0.21012031,-1.39932,-1.4178343,2.1223528,3.282335,-1.0615151,0.081611782,-2.4573007,-1.9363087,1.3093247,PPW
-0.96980345,0.65133983,1.4643655,5.0760608,1.5237771,-1.1490617,3.4513037,0.13895932,2.2371831,0.7506206,-3.0589724,-1.2691544,-0.92756426,-1.1738865,-2.7039468,0.47865409,-1.2389942,-0.83456159,0.73530501,-1.4425049,-1.310577,2.1552272,3.1483524,-0.9317888,0.152652,-2.1667287,-1.9792756,1.2863346,PPW
-0.95927083,0.97929364,1.9922588,5.577127,1.6084419,-1.3254561,4.2125244,0.11347934,2.0616615,0.89618957,-3.2171965,-0.84900004,-1.0156503,-1.4093113,-2.7465379,0.54752064,-1.4260374,-0.95056796,0.41903538,-1.3922827,-1.6653482,2.5208611,3.1620839,-0.90213871,0.039856255,-2.1187248,-1.7532569,1.3016,PPW
-0.5955596,0.63917518,1.622823,5.3196406,1.5146911,-1.057169,3.5997438,-0.095988289,2.3151593,0.60017484,-3.017494,-0.86996919,-0.94363713,-1.3706529,-2.6653748,0.28141546,-1.3230096,-0.53390276,0.3386153,-1.4414189,-1.5417911,1.8220128,2.733516,-0.58194268,0.043574542,-1.8898976,-1.5134792,1.3367125,PPW
-0.6356554,0.72742367,1.8019161,5.3526683,1.7407899,-1.413807,4.1793928,-0.13708448,2.4672163,0.66035986,-3.1430182,-0.86159742,-1.1429087,-1.3594849,-2.8773687,0.39884013,-1.2493863,-0.83409369,0.26550174,-1.4256163,-1.7355758,2.2624578,2.817616,-0.61228323,0.17451327,-2.2551279,-1.7193371,1.2307456,PPW
-0.81118739,0.4639082,1.6173019,5.2898583,1.4743013,-0.76881063,3.5490272,0.37767872,1.7916398,0.61747217,-2.9641683,-0.92172945,-0.41674972,-1.5041094,-2.2848289,0.37476903,-1.2124147,-0.49137619,0.49172068,-1.5269066,-1.1217885,2.1808786,2.5492659,-0.11246446,0.31000221,-1.2495662,-1.3468572,0.98553187,PPW
-0.50902635,0.38400888,1.6007688,5.5114946,1.4948747,-1.0267372,3.6630597,-0.22249532,2.0144012,0.69945294,-3.0852153,-1.0574772,-0.47795147,-1.7632587,-2.3597341,0.30877876,-0.87975347,-0.33340636,0.14725368,-1.616456,-1.4870788,1.998583,2.3894126,0.39090577,0.19901033,-1.318921,-1.0794307,0.7240364,PPW
-0.6292392,0.46097976,1.7486932,4.999959,1.5605332,-0.8638562,3.5920634,0.11845205,1.7391979,0.57458031,-2.7843714,-0.86890846,-0.57133561,-1.6546109,-2.2513461,0.13451594,-1.352072,-0.5719794,0.47429317,-1.6789193,-1.2552135,2.2262299,2.4935594,-0.31029931,-0.18409596,-1.3113225,-1.5327142,0.96820629,PPW
-0.41773847,-0.094294146,1.6827359,4.4565926,1.6027645,-0.26230112,2.2914851,-0.37307996,1.9918367,0.21929795,-3.0267932,-1.0523918,-0.21681848,-1.7449491,-2.3132119,0.56769371,-1.1976062,-0.1091218,0.40750885,-2.0868614,-0.88058197,1.5578728,2.0233655,0.12217581,-0.33898586,-1.038928,-1.4540502,0.84223288,PPW
-0.92976737,0.78397816,1.5772614,5.2260137,1.5777495,-0.92223436,3.4910562,0.20986247,2.3449502,0.65545261,-3.0779183,-1.1015463,-1.0283812,-1.1217561,-2.7032745,0.3975091,-1.2945359,-0.80735016,0.41645479,-1.4828601,-1.2293332,2.0525961,3.2222342,-0.88112175,0.22038122,-2.1701288,-1.9394003,1.4155937,PPW
-1.3183858,0.37146723,1.6009996,5.6653962,1.5685771,-1.1712216,3.7273414,0.67869759,1.4381129,0.82145286,-3.146409,-0.79663205,-0.70839691,-1.3540664,-2.8844583,0.57915652,-1.4649163,-0.71373451,0.96289712,-1.2045712,-1.4562573,2.4615424,3.5122817,-0.87846625,-0.26781911,-2.3575253,-2.3775394,0.6974498,PPW
-0.5797267,0.53089648,1.8905358,5.804522,1.6646464,-1.2860148,4.3538465,-0.18182904,1.9537174,0.62638032,-3.127753,-0.61897075,-0.84712487,-1.5571415,-2.7497385,0.54961342,-1.359947,-0.88150275,0.77948594,-1.4534167,-1.507929,2.5082543,2.797992,-0.24606124,-0.064987548,-1.9945449,-1.4502623,0.88715476,PPW
-0.48886475,0.30601656,1.4916487,5.2057066,1.8288577,-1.1521082,3.7671874,-0.022323571,1.9932042,0.752864,-3.1491005,-0.67247379,-0.96486622,-1.4278355,-2.6518271,0.30780005,-1.2719016,-0.72852111,0.39371523,-1.5699675,-1.5094075,2.006639,3.0631721,-0.39236555,0.04897292,-1.8815849,-1.2818482,1.3256565,PPW
-0.71205306,1.0835857,2.3293293,5.4062319,1.602284,-1.6402375,5.4141412,-0.3586477,1.6938072,0.85911143,-3.1528845,-0.68202496,-1.0015521,-1.9851811,-2.7616398,0.91741312,-1.2177839,-1.0866085,0.31632018,-1.702225,-1.8106506,3.1481774,3.043988,-0.12661038,0.08963424,-2.0149548,-1.2489786,0.48751456,PPW
-1.0171943,0.30708587,1.5437803,4.9307837,1.5472581,-1.031086,2.8595939,0.008319177,2.3540082,0.43380791,-3.191767,-0.84231567,-0.74244779,-1.0728905,-2.9155092,0.71529347,-1.4418083,-0.6973598,0.62377232,-1.4289435,-0.99529564,1.778704,2.6766896,-1.0024403,-0.20938395,-2.51248,-2.2112687,1.1534159,PPW
-0.84628308,0.60572016,1.5962217,5.0778761,1.6840323,-1.3321164,3.7121263,0.11996029,2.3788314,0.71257263,-3.0611923,-0.97200942,-0.96288019,-1.2350886,-2.8635612,0.61244655,-1.2770298,-0.63737738,0.44461754,-1.2541168,-1.4411011,2.1461468,3.0581162,-1.0492069,0.022579841,-2.5766931,-2.0751734,1.0099673,PPW
-0.9052074,0.41828084,1.5255191,5.2380576,1.6059093,-0.78536892,3.0167327,0.20682296,2.068768,0.39983457,-3.3302898,-0.91629416,-0.2973341,-1.4064715,-2.6395357,0.26290306,-1.5149211,-0.44746771,0.84990954,-1.7218993,-1.1638826,1.9348738,2.2669339,-0.4531669,-0.13381681,-1.6090497,-1.8509642,1.0362967,PPW
-0.94887781,0.23246038,1.6196089,5.1338801,1.785478,-0.72167975,2.786973,0.20878029,2.43821,0.54304963,-3.3060052,-0.69997758,-0.63967186,-1.2288446,-3.0378983,0.69739801,-1.553293,-0.43382236,0.88030279,-1.5597457,-0.84534514,1.5169699,2.7448363,-0.80516028,-0.34038246,-2.4219389,-2.1315982,1.158965,PPW
