feature_929,feature_648,feature_533,feature_374,feature_146,feature_162,feature_292,feature_2,feature_125,feature_105,feature_36,feature_239,feature_684,feature_771,feature_3,feature_361,feature_505,feature_905,feature_385,feature_395,feature_822,feature_119,feature_52,feature_100,feature_71,feature_382,feature_164,feature_579,feature_195,feature_59,feature_857,class
-2.8293252,-0.68804467,-0.13707745,-0.71420163,-2.5392871,-1.359107,-0.88870245,-0.24523889,-3.3326178,-1.8072985,-4.0098457,-2.0673749,1.5784984,-1.8335127,-1.7718858,-1.4856135,0.33317545,4.9325404,-2.3443818,-3.8249924,-1.3715829,-3.2043679,-2.6908207,-1.534189,-2.0032284,-2.7145908,-1.2621918,1.995851,-0.70379138,-1.7811842,-0.43262076,RFW
-2.8477376,-0.34458029,0.001249015,-0.73691332,-2.5281887,-1.2473772,-1.0378424,0.15163724,-2.9753954,-1.6775069,-3.850069,-1.9875858,1.5151056,-1.6983876,-1.7018909,-1.6208783,0.30488703,5.3275118,-2.4760761,-3.8035345,-1.2802626,-2.9860048,-3.2737458,-1.8493905,-1.5052929,-2.8547022,-1.1614931,3.0607948,-0.63393754,-1.5194862,-0.53455675,RFW
-2.8262417,-0.053395927,0.026330471,-0.66104043,-2.0754576,-0.96894377,-0.5506618,0.068730749,-3.1900713,-1.7893709,-3.8573945,-1.7555001,1.5130687,-1.6715667,-1.8299663,-1.7658236,0.38604811,4.8726563,-2.0411224,-3.7551682,-0.97191596,-3.0279746,-2.4774802,-1.7767478,-1.1596571,-2.7490392,-0.42878735,3.1079459,-0.82477307,-1.5212495,-0.80759609,RFW
-2.6119123,-0.034066707,0.11976236,-0.75522774,-2.0877585,-1.308285,-0.59583682,0.35683197,-3.1221919,-1.9806132,-3.7981148,-1.7277269,1.6914244,-1.4792384,-1.8347124,-1.7009212,0.52355152,4.7730017,-2.245522,-3.8368411,-0.85728371,-3.0649328,-2.3951721,-1.6740208,-1.1691114,-2.6049645,-0.43434155,3.6751297,-0.86435711,-1.4828265,-1.0643489,RFW
-2.7573307,-0.1883527,0.036939204,-0.77118886,-2.3334508,-1.1899261,-0.55586958,0.14452736,-3.2977154,-1.8624558,-3.84954,-1.8500767,1.427119,-1.5418084,-1.9840456,-1.5110613,0.41405267,5.0737138,-2.4397798,-3.9467666,-1.0662313,-3.1802793,-2.781918,-1.6971405,-1.2809095,-2.8525679,-0.65241152,3.4347324,-0.70589256,-1.4575787,-0.88363874,RFW
-3.0129142,-0.61320984,-0.2150507,-0.94835299,-2.4064021,-1.1048524,-1.1337529,-0.11991181,-2.9590471,-1.5569313,-3.7337227,-1.8898087,1.3914895,-1.8272381,-1.3996872,-1.7082549,0.17514402,5.2363553,-2.2160602,-3.4522576,-1.1330565,-2.8615308,-2.6610148,-1.8597795,-1.7738991,-2.7871456,-0.94014096,1.9944553,-0.56928968,-1.5570965,-0.31404012,RFW
-2.8387561,-0.37026921,-0.27794832,-0.64187866,-2.4840257,-1.2088654,-1.0134258,0.070502169,-2.8066678,-1.7886076,-3.7063081,-1.9565074,1.4525199,-1.5236735,-1.5430743,-1.6469758,0.25715521,5.0285335,-2.4533582,-3.6831691,-1.0872691,-2.9750259,-3.1447709,-2.0649967,-1.7146325,-2.7156928,-1.0718428,3.0461273,-0.76020169,-1.5331018,-0.51966345,RFW
-3.1295335,0.19139597,-0.20143753,-0.45085287,-2.553478,-1.4457068,-0.96180511,0.22686322,-2.7553859,-1.9726961,-3.6488717,-2.1894865,1.7238994,-1.4899967,-1.7443085,-1.6972629,0.40540606,5.0296521,-2.5585499,-3.5408773,-1.0981511,-3.2416737,-2.9362097,-1.7870846,-1.1200798,-2.7966778,-0.92591333,3.7070658,-0.51451766,-1.4179285,-0.89722759,RFW
-2.9090335,-0.11931358,-0.092966139,-0.68859887,-2.5950208,-1.214396,-0.83281839,0.22963177,-2.8744154,-1.8151002,-3.7816691,-1.9166443,1.3051202,-1.5117273,-1.7789538,-1.4483957,0.51632363,5.0847073,-2.6333551,-4.0116405,-1.2921149,-2.9991145,-3.0573823,-1.6824979,-1.5300682,-2.8988514,-0.88829613,3.2770801,-0.6995188,-1.4260566,-0.51007682,RFW
-3.0786073,-0.48955825,0.064548016,-0.733073,-2.3142252,-1.1801293,-0.74824202,-0.064232253,-3.2576869,-1.6068865,-3.7180328,-1.890003,1.5053234,-1.7363904,-1.769151,-1.478815,0.32722417,5.3532772,-2.3365145,-3.7291839,-1.2305374,-3.2213786,-2.832377,-1.6715603,-1.4336408,-2.892009,-1.0642695,2.533915,-0.49608296,-1.5098538,-0.59986824,RFW
-3.0331182,0.037052095,-0.14688253,-0.62068182,-2.5730104,-1.2191615,-0.87596464,0.29570505,-2.832376,-1.6412117,-3.7081459,-2.0943837,1.4513934,-1.5052571,-1.8139205,-1.6512183,0.34246007,5.3493571,-2.5779138,-3.6556222,-1.1506252,-3.069591,-3.0494504,-1.8987937,-1.1582886,-2.8866332,-0.93745947,3.6401379,-0.54286683,-1.3396938,-0.77515435,RFW
-2.9033656,0.17434824,-0.062116921,-0.55914313,-2.6812057,-1.3003085,-0.75125456,0.24995746,-2.8709846,-1.9331709,-3.7784853,-2.0101211,1.5748355,-1.4168344,-1.6673572,-1.7320532,0.37607607,5.0869007,-2.52495,-3.6692088,-1.2564487,-3.0124416,-3.0271652,-1.757112,-1.2275614,-2.8205924,-0.67235303,3.7461123,-0.62397355,-1.553499,-0.78754175,RFW
-2.9621861,-0.35029984,-0.15324509,-0.57006693,-2.5519495,-1.1936789,-0.84534734,-0.12555359,-3.1734231,-2.0097013,-3.8531778,-1.9813776,1.6132973,-1.6200513,-1.6691841,-1.5210067,0.34769791,5.1057062,-2.7487683,-3.8518457,-1.126635,-3.2237625,-3.0407038,-1.8714277,-1.7710898,-2.8915718,-1.1508707,2.8955636,-0.62663037,-1.6637685,-0.56913471,RFW
-2.8755062,-0.56991148,0.2233541,-0.79738295,-2.5139985,-1.395762,-0.88861895,0.088015772,-3.121655,-1.7737334,-3.9870243,-1.8624241,1.8015964,-1.8121556,-1.7340399,-1.4813442,0.28119171,5.1992702,-2.3944607,-3.9556453,-1.292235,-3.0314989,-3.0415783,-1.719337,-1.6893481,-2.7906878,-1.2666652,2.4591305,-0.70741236,-1.5878038,-0.34106886,RFW
-2.9252799,-0.36717874,-0.062649429,-0.59695333,-2.5118232,-1.3476603,-0.77424538,0.062055301,-3.1330421,-1.9116155,-3.8114207,-1.9485488,1.5756917,-1.7462656,-1.7634649,-1.4043001,0.45151418,5.019208,-2.6184869,-3.9832954,-1.1832414,-3.205687,-3.0875764,-1.8494513,-1.6222551,-2.9216719,-1.1561656,3.010674,-0.70525968,-1.5660026,-0.43622833,RFW
-2.9980872,-0.37020922,-0.11005366,-0.74360454,-2.4337029,-1.1942499,-0.87529337,-0.1869273,-3.2997551,-1.9067092,-4.070508,-1.7543557,1.5992172,-1.4481642,-1.5395489,-1.4982853,0.4749006,4.6792026,-2.5247717,-3.813359,-1.3981529,-3.3082733,-2.7969074,-1.4112197,-1.782994,-2.824965,-1.1077414,2.8222289,-0.58032191,-1.5969417,-0.54023075,RFW
-3.0428374,-0.74206579,-0.10934764,-0.72057444,-2.4198372,-1.1527662,-0.89319456,-0.26413813,-3.3725517,-1.7598583,-4.0356712,-1.9467652,1.460798,-1.611726,-1.7787267,-1.5031285,0.19722396,5.1367898,-2.4291797,-3.8198979,-1.1395434,-3.2842712,-2.9006872,-1.8496889,-1.8559467,-2.8475106,-1.1629889,2.5317318,-0.5374102,-1.7177606,-0.42773974,RFW
-3.0322402,0.42987862,-0.18210971,-0.51657301,-2.525773,-1.1910474,-0.67313099,0.003284614,-3.0540276,-2.135776,-3.8556981,-2.0021029,1.628561,-1.5918487,-1.6320496,-1.657699,0.62994403,4.9999924,-2.5353055,-3.7106414,-1.1978053,-3.1949217,-3.0212381,-1.6884571,-1.4009956,-2.8343668,-0.72127903,3.4169681,-0.73961473,-1.6691294,-0.76537269,RFW
-2.9292524,-0.5528003,-0.11135125,-0.79870033,-2.3609779,-1.3114746,-0.75632465,-0.43428785,-3.6546741,-1.9620676,-4.0657282,-1.8013806,1.7092639,-1.7923183,-1.766151,-1.5383843,0.13351369,5.0801759,-2.3100243,-3.7821598,-0.98598504,-3.3906088,-2.7966807,-1.5513191,-1.7733866,-2.8698094,-1.0295391,2.4833236,-0.47554064,-1.7896082,-0.5662843,RFW
-2.9462039,-0.40983343,-0.2132659,-0.62238663,-2.5760756,-1.2894874,-0.9914856,-0.27553719,-3.2436507,-1.9461704,-3.8932183,-2.0250497,1.4831226,-1.8404225,-1.5253866,-1.5377064,0.36853546,4.9640694,-2.3789687,-3.7085865,-1.1217271,-3.1153319,-2.8580694,-1.6168065,-1.9844545,-2.7628798,-1.2487746,2.398392,-0.67010677,-1.8183038,-0.45353603,RFW
-3.1316388,-0.72661483,-0.14369822,-0.70880854,-2.3990767,-1.495456,-0.99368167,-0.21727887,-3.4286802,-1.5682417,-4.0530896,-1.9414711,1.4665675,-1.9441156,-1.7292749,-1.3916559,0.16224721,4.992692,-2.3720069,-3.9471524,-1.2123184,-3.0955541,-2.7383337,-1.4454653,-2.0156746,-2.7442837,-1.3483031,2.0058477,-0.38654184,-1.746943,-0.080114484,RFW
-3.0642593,0.36602929,0.017789602,-0.748725,-2.552146,-1.3410478,-0.60932046,0.28533334,-2.8859427,-2.0597363,-3.4023948,-1.9001043,1.6932216,-1.6239681,-1.6901485,-1.3695639,0.52943993,5.1190658,-2.5970979,-3.9896472,-1.037065,-3.1314943,-2.8913367,-1.8139374,-1.0525856,-2.8644719,-0.68571597,3.9275393,-0.78724957,-1.3829954,-0.60956407,RFW
-2.9667101,-0.081144094,-0.17492425,-0.67287195,-2.360028,-1.1365647,-0.52929091,0.053148013,-3.1180375,-1.7896914,-3.7588949,-1.8433969,1.4947731,-1.401626,-1.7372545,-1.5557407,0.29306194,4.9345183,-2.3858728,-3.7508175,-1.1731787,-3.2078729,-2.6265001,-1.6772792,-1.1945595,-2.7637558,-0.53699076,3.6049919,-0.5954234,-1.3464961,-0.80327618,RFW
-3.1015351,-0.16757002,-0.007989705,-0.69434315,-2.6190715,-1.3057113,-0.73862863,0.12754004,-3.0986476,-2.0193038,-3.763092,-1.8748746,1.5583086,-1.6446668,-1.8303205,-1.314149,0.42516094,5.0853324,-2.6481705,-4.0167356,-1.2491511,-3.2421975,-3.1077332,-1.7295722,-1.5461078,-2.8192203,-0.9890871,3.30088,-0.64191741,-1.4784238,-0.44454956,RFW
-3.0891402,-0.38425785,0.075705975,-0.59093755,-2.3823106,-1.3907917,-0.56712592,-0.14603019,-3.4728734,-1.9146301,-3.9138432,-1.9349618,1.6435726,-1.6674634,-1.8786405,-1.3515613,0.13002709,5.215517,-2.5130775,-3.9970965,-1.2350265,-3.2664075,-2.9002657,-1.5674424,-1.5835924,-2.8782208,-0.98687696,2.8996027,-0.48832858,-1.7801373,-0.51598042,RFW
-2.9670339,-0.33913651,0.038347423,-0.76633358,-2.5402851,-1.0655921,-0.85998476,-0.22984561,-3.3101051,-2.0990477,-3.7448163,-1.8980172,1.5127842,-1.9251337,-1.7587273,-1.5432241,0.50307477,5.1496267,-2.4242239,-3.9245622,-1.2514279,-3.2469273,-2.9658346,-1.8083163,-1.7035192,-2.8618548,-0.96516347,2.4717648,-0.66250324,-1.7144175,-0.43577957,RFW
-2.7273273,0.36724612,-0.33723307,-0.68218011,-2.3052626,-1.4809551,-1.0709177,-0.026973773,-2.9927421,-2.091325,-3.9022164,-2.0638673,1.5826991,-1.5795467,-1.5619992,-1.6853508,0.51871574,4.8425422,-2.4634433,-3.6550064,-0.74951959,-3.1944633,-2.7458613,-1.656498,-1.7295306,-2.7833791,-1.153414,2.9408,-0.81703204,-1.636301,-0.63783997,RFW
-3.0804212,0.15381914,-0.15940189,-0.49438053,-2.5577748,-1.248523,-0.64623129,0.24993466,-3.0892136,-2.0380895,-3.7007341,-1.9564619,1.5030243,-1.7339754,-1.9277561,-1.5805157,0.46684077,5.21486,-2.4514012,-3.8915706,-1.0227095,-3.0849371,-2.9850664,-1.821894,-1.1619211,-2.7029231,-0.48653018,3.6772184,-0.55734003,-1.6297374,-0.73775864,RFW
-2.929847,-0.44507664,-0.096579671,-0.75714767,-2.4042866,-1.1065972,-0.79775411,-0.23577876,-3.425983,-1.9553002,-3.8171618,-1.7867012,1.5512519,-1.7479949,-1.7242105,-1.5037407,0.28612596,5.0964923,-2.4203238,-3.837291,-1.043221,-3.29145,-2.897871,-1.5643885,-1.6397448,-2.8215427,-0.99401951,2.7161431,-0.57126355,-1.6058328,-0.5804764,RFW
-2.8125846,-0.65253282,0.10205173,-0.90488958,-2.2852373,-1.2168071,-0.83146787,-0.065163784,-3.3706877,-1.8647236,-3.8483341,-1.8154011,1.4864919,-1.7079482,-1.6388667,-1.4180901,0.41673622,5.0320396,-2.3132806,-4.0310984,-1.4054459,-3.201431,-2.7800648,-1.4709121,-1.8030837,-2.7691629,-1.1901675,2.2142203,-0.89187527,-1.5667117,-0.61570573,RFW
-3.2937443,-0.30292958,-0.035156131,-0.60224974,-2.374336,-1.4415452,-0.68137091,0.042564135,-3.2921383,-1.6410373,-3.7703872,-2.0036826,1.4986081,-1.6822025,-1.9861096,-1.2938622,0.23912653,5.0022216,-2.467186,-3.9581251,-1.0893049,-3.338743,-2.7218769,-1.4300467,-1.3627619,-2.8004816,-1.0854793,2.9185452,-0.3915022,-1.4868486,-0.43920124,RFW
-3.292161,-0.49617517,0.002911151,-0.77059686,-2.4112139,-1.231549,-0.65275681,-0.34585556,-3.5074661,-1.678691,-3.8219433,-2.0965538,1.5269749,-1.7015676,-1.977825,-1.5223999,-0.002375307,5.3281298,-2.21983,-3.6475344,-1.1694539,-3.369457,-2.7032886,-1.5369841,-1.5351945,-2.8135509,-1.0042558,2.5715532,-0.34713453,-1.6720695,-0.59526902,RFW
-2.7890844,-0.55404109,0.061183572,-0.84434867,-2.2957444,-1.2659228,-1.2554241,0.1015775,-2.7400212,-1.3472632,-3.7777183,-1.9703541,1.2641377,-1.6626695,-1.5396712,-1.6405574,0.39442816,5.1139531,-2.2645125,-3.7009876,-1.2455609,-2.7049508,-2.8489275,-1.7255261,-1.7232579,-2.8394389,-1.2109579,2.2950568,-0.64983118,-1.4770994,-0.31398427,RFW
-2.907656,-0.5559808,-0.15539479,-0.89273518,-2.3249209,-1.5492921,-1.1664172,-0.15115249,-3.1321149,-1.8386204,-3.8258758,-2.0855606,1.6375787,-1.6334976,-1.5248145,-1.5141003,0.24794021,4.8527675,-2.3774991,-3.66697,-0.94793892,-3.2543347,-2.825753,-1.5137939,-1.9259666,-2.7599759,-1.6038572,2.1857629,-0.59039414,-1.5443833,-0.39835197,RFW
-3.0709431,0.014422774,-0.22762066,-0.72085053,-2.529973,-1.1315775,-0.7138654,0.033008974,-3.3154781,-2.2587039,-3.816479,-1.8183749,1.4883738,-1.7107468,-1.7828999,-1.4411124,0.56787252,4.8714881,-2.4519551,-3.8620808,-1.0784864,-3.3901834,-2.773114,-1.6734915,-1.3754423,-2.7431402,-0.62915492,3.2512019,-0.46485233,-1.4712143,-0.52998215,RFW
-2.9307666,0.25454172,-0.061908722,-0.72956085,-2.6824522,-1.4655457,-0.71290016,0.46608418,-2.7213171,-1.8863034,-3.608705,-2.0669258,1.5295656,-1.2210323,-1.7224071,-1.598034,0.45157549,4.9285688,-2.6169066,-3.6920807,-1.1645706,-3.0502985,-2.7827377,-1.7476087,-0.76015097,-2.8930359,-0.68126273,4.1865811,-0.64773113,-1.2017481,-1.0191419,RFW
-2.9167738,-0.009754926,-0.011574209,-0.67532593,-2.5270503,-1.0653329,-0.85623002,0.31815538,-2.9517276,-1.7854992,-3.6335087,-1.8763838,1.4792905,-1.3869921,-1.7283685,-1.4402393,0.50285953,5.0774708,-2.6411591,-3.8988211,-1.1270131,-3.0201294,-3.0583081,-1.7913711,-1.2234149,-2.7955153,-0.88573754,3.6186829,-0.5390228,-1.3414915,-0.72060609,RFW
-3.2034066,-0.0784612,-0.096288085,-0.65348309,-2.2989893,-1.1602948,-0.5860008,-0.010909666,-3.1261637,-1.9437517,-3.8639448,-1.9780641,1.6673839,-1.4769207,-1.9242114,-1.7962998,0.18538779,5.0425644,-2.2628059,-3.5655849,-1.0287037,-3.2301037,-2.6055577,-1.9008538,-1.18701,-2.8507769,-0.5963347,3.5535944,-0.51538008,-1.6580601,-0.71614265,RFW
-2.9927642,-0.039156288,-0.25043118,-0.52784389,-2.5686483,-1.1572044,-0.66753662,-0.05078711,-3.2043865,-2.0220096,-3.9574225,-2.0724058,1.5451286,-1.4607342,-1.7471185,-1.6412135,0.31498024,5.0722933,-2.5627351,-3.7191286,-1.1224324,-3.3301783,-3.1030669,-1.8254755,-1.4728061,-2.8579583,-0.96769631,3.422384,-0.60516626,-1.6174622,-0.69720984,RFW
-2.998637,-0.12957467,-0.076460004,-0.73319483,-2.6250548,-1.4082696,-0.92212534,0.2682212,-3.0326178,-1.8729929,-3.7796533,-2.1978421,1.4745704,-1.5622948,-1.7014335,-1.5106922,0.49955264,5.1831927,-2.6857014,-3.8122807,-1.1162652,-3.2747037,-2.9231081,-1.6866012,-1.3019668,-2.9732928,-1.2352744,3.1758709,-0.59684294,-1.5334992,-0.75236714,RFW
-2.9914978,-0.53275132,-0.11650711,-0.71543002,-2.4555531,-1.208499,-0.96835232,-0.31789315,-3.5287337,-2.0500097,-4.0561819,-1.8467634,1.6880817,-1.7675624,-1.6584933,-1.5167558,0.41033033,5.159287,-2.4980109,-3.8445642,-1.2836276,-3.291666,-2.8422923,-1.6007223,-1.9003952,-2.8986783,-1.1060882,2.4917545,-0.49701202,-1.7880819,-0.422328,RFW
-2.8872783,-0.81834054,-0.08695364,-0.74639386,-2.6469491,-1.1944547,-0.92236865,-0.26231238,-3.2732227,-1.9936525,-3.9867651,-1.9104786,1.6792371,-1.7660757,-1.6884871,-1.5822988,0.16507688,4.9646091,-2.4556592,-3.7990706,-1.2580898,-3.2034583,-2.9295475,-1.8340496,-1.9897264,-2.7282877,-1.0750031,2.3184333,-0.63774419,-1.6886225,-0.31643021,RFW
-3.0188198,-0.060673684,0.057931304,-0.71184951,-2.2341666,-1.0679188,-0.36991405,0.25456765,-3.0360665,-1.6928014,-3.6665864,-1.8814578,1.4927605,-1.4598213,-1.9882401,-1.5726756,0.29069552,5.316936,-2.3259571,-3.8320975,-1.0741055,-3.1466086,-2.6624081,-1.8559217,-1.0389258,-2.8229382,-0.41891551,3.7635729,-0.69824028,-1.3739319,-0.93656838,RFW
-2.6948988,-0.41247296,-0.023407996,-0.81965959,-2.4705987,-1.463608,-1.1210123,0.145225,-2.8480296,-1.8267277,-3.7291584,-2.236167,1.3293397,-1.4434633,-1.8600599,-1.6410601,0.4199214,4.6203337,-2.4306824,-3.8073206,-1.0529233,-3.1663904,-2.846761,-1.6554407,-1.6878916,-2.8951006,-1.3603008,2.9108598,-0.94276965,-1.4937491,-0.85189867,RFW
-2.8901155,-0.17069,0.045766652,-0.76992851,-2.4453802,-1.5015469,-0.95788157,0.13848861,-2.9614456,-1.8825196,-3.8510478,-1.996841,1.5850549,-1.5025986,-1.6250662,-1.5957798,0.34604114,4.889761,-2.4738598,-3.8998754,-1.061951,-3.137032,-2.9773061,-1.630065,-1.6904024,-2.7963727,-1.2867134,2.9661355,-0.96762443,-1.547276,-0.7177366,RFW
-3.0758686,-0.73617005,-0.30917287,-0.45280677,-1.8749163,-0.40401679,-0.68019462,-0.042443622,-2.9149737,-2.0737886,-3.6288033,-1.8224053,1.2224334,-1.3993778,-1.8251377,-2.8118939,0.070844263,5.4801669,-1.8068618,-3.2896478,-0.78634346,-2.6738696,-2.4517996,-1.9208829,-1.2054785,-3.0099373,-0.17683648,2.1062911,-0.79542881,-1.6478617,-1.2705836,RFW
-2.932899,0.03127721,-0.19744885,-0.69271904,-2.3875172,-1.4034808,-0.96656382,-0.057914633,-3.0583112,-1.748577,-3.8780684,-1.9880707,1.5911708,-1.4791296,-1.5508811,-1.7735052,0.28062499,4.9869909,-2.4554925,-3.4057255,-1.1418092,-3.1920562,-2.7440741,-1.6122789,-1.3338796,-2.873858,-0.90539956,3.1397088,-0.56395137,-1.6360507,-0.77285624,RFW
-2.902395,-0.002750933,-0.31217176,-0.52552319,-2.2191632,-1.3931389,-1.2318852,-0.17275283,-3.2023613,-2.0126193,-4.0799036,-2.0442555,1.4734617,-1.774143,-1.5116276,-1.5873444,0.49143556,4.6011872,-2.4965968,-3.7525961,-1.0545154,-3.3396342,-2.8959358,-1.4120438,-1.9903756,-2.7443926,-1.3377211,2.5365663,-0.4533577,-1.8690176,-0.41666704,RFW
-2.8789878,0.090694875,-0.32650298,-0.64078814,-2.4792953,-1.4226573,-1.2162727,-0.36151317,-2.9453051,-1.9066948,-3.9760623,-2.1184146,1.4716911,-1.5615836,-1.5382061,-1.7853423,0.34699002,4.6974397,-2.2323198,-3.2622752,-1.0244707,-3.1784065,-2.5726218,-1.6285454,-2.0771875,-2.5983655,-1.262507,2.1109939,-0.38158137,-1.8055029,-0.41200483,RFW
-3.1066773,0.26827917,-0.18966687,-0.75769186,-2.2534742,-1.5270791,-1.2168245,0.042982709,-2.818846,-1.8065351,-3.8731849,-2.3604696,1.4010357,-1.6769252,-1.7254797,-1.7596418,0.54909527,4.8458018,-2.35958,-3.6993785,-0.80673355,-3.1678574,-2.8136451,-1.6510077,-1.6033636,-3.0462284,-1.4207846,2.8359911,-0.63347459,-1.614486,-0.32711154,RFW
-2.9594896,0.056593984,-0.1058414,-0.69468164,-2.5767484,-1.3568752,-0.88063669,0.32258269,-2.7571537,-1.7698067,-3.8163581,-2.1747928,1.3695638,-1.3585455,-1.6948342,-1.7667892,0.45301652,4.9972301,-2.5040202,-3.6142771,-1.023924,-3.1748605,-2.8689873,-1.8213685,-1.4788778,-2.9596951,-1.071309,3.3709164,-0.81871045,-1.6198235,-0.80208194,RFW
-3.0804136,-0.025002837,-0.080190361,-0.56110978,-2.3881278,-1.3239903,-0.91087121,0.32592383,-2.8973055,-1.7810067,-3.6171348,-2.0071993,1.4006255,-1.4713643,-1.8000984,-1.2845836,0.6049729,5.0642996,-2.5155644,-3.8320699,-1.2429917,-3.1610806,-2.9663818,-1.5349963,-1.4537667,-2.6922021,-1.1456059,3.1652768,-0.78504705,-1.315402,-0.70867634,TSB
-3.1471145,-0.022554725,0.076381862,-0.81011361,-2.376967,-1.7004199,-0.7590102,0.38348043,-2.9585154,-1.6722658,-3.5407505,-2.2163212,1.56338,-1.5860957,-1.7908802,-1.3046157,0.45695254,5.1806283,-2.4257672,-3.9667869,-1.0599802,-3.1661086,-2.6981573,-1.5096834,-1.2434787,-2.9871774,-1.2532678,3.147913,-0.92706752,-1.4637794,-0.91486144,TSB
-2.9325478,-0.23380257,-0.20433903,-0.72422576,-2.3485165,-1.4667113,-0.85046566,0.098824628,-2.8475006,-1.4982353,-3.7707171,-2.0551672,1.5819116,-1.690442,-1.7240788,-1.4695905,0.2969358,4.9080625,-2.3635874,-3.8184993,-1.2465855,-3.0842774,-2.7785501,-1.474871,-1.4741223,-2.7846987,-1.2771857,2.849519,-0.75260085,-1.4217365,-0.5266124,TSB
-3.0859492,0.28996041,0.076359063,-0.6959312,-2.4580684,-1.3226833,-0.81887138,0.42409682,-2.7449811,-1.8177845,-3.5013654,-1.9561467,1.5455383,-1.4098632,-1.7629628,-1.4112401,0.70308465,5.0692606,-2.5937262,-3.9858117,-1.1525625,-3.0494912,-3.0159869,-1.63662,-1.0714022,-2.8135817,-0.84071565,4.0056953,-0.85229909,-1.3093724,-0.8994627,TSB
-3.059324,0.22213361,0.054426193,-0.69857645,-2.6381168,-1.6051028,-0.87478107,0.59774542,-2.6511576,-1.9881861,-3.4119303,-2.0902035,1.7068112,-1.4595145,-1.8307465,-1.3752769,0.68594527,5.077384,-2.6280091,-3.90485,-1.2580726,-3.2003243,-2.8899825,-1.5113926,-0.90245789,-2.724937,-0.95929766,3.8699739,-0.72252947,-1.2157822,-1.0384997,TSB
-3.1299484,0.094062418,-0.019755423,-0.62659359,-2.5049694,-1.5072653,-0.82358706,0.22237869,-2.9046824,-1.9720294,-3.5173059,-2.1735358,1.5808048,-1.5219102,-1.7801375,-1.3241947,0.39792189,4.7420359,-2.5315614,-3.7682502,-1.0367507,-3.3482056,-2.8770614,-1.4880713,-1.2884576,-2.6419127,-1.2154053,3.4082611,-0.77993536,-1.3039887,-0.81249547,TSB
-2.8919127,-0.55086386,-0.10710835,-0.72914034,-2.2811413,-1.9905705,-1.1655779,-0.081909887,-3.2071784,-2.1355987,-3.9068942,-2.1788321,1.715538,-1.6934091,-1.8904933,-1.3271859,0.34883362,4.017715,-2.3784916,-4.0739336,-1.1954794,-3.3914618,-2.6855869,-1.1536536,-2.1442657,-2.6585183,-1.6514397,2.8476763,-0.79602349,-1.759177,-0.33740532,TSB
-3.2041497,0.12732974,-0.091862977,-0.56418914,-2.5156898,-1.2889867,-0.73905277,0.14794509,-2.8619626,-1.8384355,-3.6163251,-1.9384816,1.5349228,-1.1869798,-1.7752904,-1.3188214,0.40497395,4.710083,-2.5848169,-3.85744,-1.322333,-3.2586033,-2.8958535,-1.5108259,-1.3227378,-2.7357211,-0.94185066,3.8198366,-0.62920624,-1.3148417,-0.82514417,TSB
-2.8836546,0.12048176,-0.12754905,-0.78115928,-2.6459033,-1.1564794,-0.87631392,0.29011059,-2.9202049,-2.2062507,-3.6251452,-1.9275873,1.5491385,-1.5206393,-1.7393889,-1.5569856,0.46613315,4.9946146,-2.6392484,-3.9233668,-1.0829197,-3.0233672,-3.0998163,-1.8012434,-1.3624938,-2.7350163,-0.77795166,3.7836602,-0.83739543,-1.3660445,-0.78055263,TSB
-3.2165816,-0.43616173,-0.17397636,-0.84668189,-2.2389507,-1.6154754,-0.9744221,-0.13034789,-3.0801935,-1.633325,-3.6504197,-2.1574762,1.5148253,-1.6549746,-1.9219741,-1.3018433,0.23121002,4.774641,-2.1182394,-3.934077,-1.0166873,-3.2058361,-2.5712948,-1.3535147,-1.8872225,-2.7316172,-1.4203863,2.4500437,-0.88229245,-1.6193309,-0.51478678,TSB
-3.1083024,0.52703106,0.003275871,-0.89804089,-2.4009407,-1.5125279,-0.99006319,0.6549201,-2.5360131,-2.0938406,-3.2882032,-2.2507927,1.5258574,-1.6950051,-1.5067738,-1.1742239,0.79999447,5.0999537,-2.7137012,-3.9240277,-0.78982902,-3.0945442,-3.0221837,-1.7163551,-1.1619359,-2.9837017,-1.2037263,3.5444436,-1.1829977,-1.2585962,-0.89008546,TSB
-2.752795,-0.24259296,0.21620283,-0.84006077,-2.3474755,-1.446965,-1.0629207,0.39066762,-2.5991867,-1.6551679,-3.4360201,-2.0229681,1.4812291,-1.3452153,-1.8693644,-1.4352573,0.43051851,4.7832503,-2.5930619,-3.8789635,-1.1121656,-2.9222536,-2.8863163,-1.7005832,-1.4436208,-2.6988115,-1.3121603,3.278553,-0.76674956,-1.0926219,-0.74595654,TSB
-3.047168,0.000103891,-0.14580506,-0.72120565,-2.43327,-1.016638,-0.70179009,0.2548629,-3.1101685,-1.8803798,-3.7005463,-1.8427854,1.3166665,-1.3651778,-1.6519641,-1.3255478,0.46368545,5.0688219,-2.6000862,-3.9504514,-1.0874456,-3.2438326,-2.9810123,-1.6663851,-1.5861142,-2.7925162,-0.75945127,3.9089737,-0.88518369,-1.4105577,-0.88504064,TSB
